index,ant_a,ant_b,vis
2850,3,8,-0.3993085122728135-0.36378375410787317i
2851,3,8,-0.3189928118409854-0.3511829633810773i
2852,3,8,-0.4689211734624514-0.33309534947879577i
2853,3,8,-0.07699026636740217-0.5403515199519056i
2854,3,8,-0.06193469138002955-0.3762372922591412i
2855,3,8,-0.11947522067900859-0.4535080751013948i
2856,3,8,-0.2814253098202022-0.3103810647303004i
2857,3,8,-0.3535353262745885-0.41587278734697025i
2858,3,8,-0.25374055895896586-0.5334787563829386i
2859,3,8,-0.3656221751557095-0.3339139909371378i
2860,3,8,-0.025771909008835192-0.3084192312521065i
2861,3,8,-0.22248550544790485-0.3508918261638423i
2862,3,8,-0.29532281467306687-0.42955333621562963i
2863,3,8,-0.3125231001470824-0.3849606932482604i
2864,3,8,-0.09946280453636788-0.40822621416751304i
2865,3,8,-0.09649464357070081-0.37760824317416675i
2866,3,8,-0.24272192868894554-0.46093265062756944i
2867,3,8,-0.06980867996920795-0.5003254443068108i
2868,3,8,-0.16588090946935133-0.34785219919504384i
2869,3,8,-0.1945343371240259-0.3742633083983822i
2870,3,8,-0.17669312997836986-0.31453117540196396i
2871,3,8,-0.2610536941535859-0.5036585371992603i
2872,3,8,-0.30758225322785404-0.4745630812492905i
2873,3,8,-0.22232006121101655-0.5450215582443556i
2874,3,8,-0.22565136517341-0.42398799821566713i
2875,3,8,-0.37653403325840806-0.392746043194943i
2876,3,8,-0.2797163594857839-0.26337250510655774i
2877,3,8,-0.10533535761473602-0.4114328454650908i
2878,3,8,-0.07335078811141438-0.5118488359244059i
2879,3,8,-0.4011369921177681-0.20326616344416248i
2880,3,8,-0.3422666642017971-0.4142011740447187i
2881,3,8,-0.168878147895813-0.4383838260570402i
2882,3,8,-0.2608399885651316-0.44107832310363504i
2883,3,8,-0.09476950768287265-0.4191950206943704i
2884,3,8,-0.1076794662429345-0.32874483909034574i
2885,3,8,-0.18597141760642255-0.5557627397121396i
2886,3,8,-0.2082984284841057-0.7448737082111304i
2887,3,8,-0.33682263907971044-0.37251798991087076i
2888,3,8,-0.16047294587456756-0.4032852914906857i
2889,3,8,-0.2909553598026393-0.4573217184346277i
2890,3,8,-0.3047285935355718-0.32327132984244367i
2891,3,8,-0.05589223645438335-0.45973967912585006i
2892,3,8,-0.14229619514880537-0.34202195566385035i
2893,3,8,-0.18730600551763615-0.4376931661722913i
2894,3,8,-0.06092101403429348-0.24866250598506925i
2895,3,8,-0.24793123658523814-0.3018137165420256i
2896,3,8,-0.43936405900908326-0.5806478615922648i
2897,3,8,-0.2845771774913742-0.4073474537037228i
2898,3,8,-0.21975643772342418-0.40437174136165316i
2899,3,8,-0.3374929333328276-0.34832834746022623i
2900,3,9,1.0609877083478516-0.26009559099332613i
2901,3,9,1.3467773118071462-0.049363741218532944i
2902,3,9,1.0630493725794932-0.09258105664014962i
2903,3,9,0.9191666284517396-0.062342371195675594i
2904,3,9,1.0780718571572083-0.06985076775679581i
2905,3,9,1.1330479569050842-0.33011279699312346i
2906,3,9,1.14848527573309-0.11523730870736107i
2907,3,9,1.0281453188752674-0.12147359071688257i
2908,3,9,1.189531866179259-0.09859480027996717i
2909,3,9,1.1664944137447832-0.24011873756239177i
2910,3,9,1.1532375421304555-0.2590300434763869i
2911,3,9,1.0380693319884495-0.09332153177683625i
2912,3,9,0.8937159717336305-0.01288525001236232i
2913,3,9,1.133375390335401-0.1322904454175522i
2914,3,9,1.1038851169304986-0.12486103472242202i
2915,3,9,0.8735791574845049-0.05847399195350002i
2916,3,9,1.0905972748959145-0.13626621677265013i
2917,3,9,1.1659555023482924-0.2588482950407086i
2918,3,9,1.0246486268491437-0.1579878510295848i
2919,3,9,1.0635471637640674-0.31838003596259024i
2920,3,9,1.0695819273164542+0.07435859482780119i
2921,3,9,1.0603041857399667-0.284290560839887i
2922,3,9,1.2652248824829893-0.06637440451164511i
2923,3,9,0.8912198351086327-0.3404115782435719i
2924,3,9,0.9846992389496454-0.33236959561517343i
2925,3,9,0.9635967662407091-0.20989123540444016i
2926,3,9,1.0911902216989637-0.1689919374749828i
2927,3,9,1.0514851431415846-0.12697718983139558i
2928,3,9,1.1582757039190326-0.17241927662010992i
2929,3,9,1.1379479237029824-0.2567893534473946i
2930,3,9,0.9711217794510014-0.0007623696591378126i
2931,3,9,0.9074397612372995-0.0556579388339256i
2932,3,9,1.196740622162979-0.16726556845776905i
2933,3,9,1.1472465824983198-0.16253896570578685i
2934,3,9,1.1366705580646812-0.1494545254547067i
2935,3,9,1.1229820773453634-0.3687446750766933i
2936,3,9,1.0368728420784536-0.24983794880685228i
2937,3,9,1.0347736991623908-0.08167675643885691i
2938,3,9,1.0350566638006156-0.15338246912619197i
2939,3,9,1.135712773611386-0.267879392069137i
2940,3,9,1.019782826727903-0.19381419555768706i
2941,3,9,1.1276604779691344-0.0992253111306993i
2942,3,9,1.0440690583376604-0.15200620218675437i
2943,3,9,1.03402492776318-0.04059924082616967i
2944,3,9,1.1170645976086846-0.10502271959267283i
2945,3,9,1.0336332671868311-0.20185314454775213i
2946,3,9,0.981446465908757-0.3033686238911337i
2947,3,9,0.939921074714689-0.11191339949759439i
2948,3,9,1.0352230017925645-0.12063359772387872i
2949,3,9,0.8218799989605557-0.086360911890902i
2950,3,9,1.0458568269099862-0.2812709815035207i
2951,3,9,1.1991658853458336-0.3177265912579471i
2952,3,9,1.092579911500727-0.20297286214809504i
2953,3,9,1.0008326033110604-0.07292013258056101i
2954,3,9,1.0287775019328578-0.15819861991813816i
2955,3,9,1.1648672739776524-0.39781301164605964i
2956,3,9,1.181856883928432-0.1617726739184248i
2957,3,9,1.0397749221122041-0.02007845878412179i
2958,3,9,0.9857578675083575-0.13348706210106653i
2959,3,9,1.112977573503879-0.0423524332987307i
2960,3,9,0.927950381799082-0.09432226847554785i
2961,3,9,1.0188492786441796-0.24104911216841957i
2962,3,9,1.127288988976955-0.12666189861558783i
2963,3,9,0.9732927601892156-0.2713054894488552i
2964,3,9,0.9360119604423227-0.09564678951088314i
2965,3,9,1.130258511613263-0.165263088819461i
2966,3,9,1.1556763777622365-0.2706605159280452i
2967,3,9,1.0851037150305796-0.09954378064139383i
2968,3,9,1.0631656687091222-0.10492443376858404i
2969,3,9,1.0226304302642806-0.14664743928414697i
2970,3,9,1.2358495860119227-0.16927293951048467i
2971,3,9,1.036447518986066-0.22446584906335598i
2972,3,9,1.08619463859572-0.060484432188461404i
2973,3,9,0.9663799344013284-0.08725966500935028i
2974,3,9,1.0504614187539207-0.21504350517293766i
2975,3,9,1.0520965783524372-0.17482258904554032i
2976,3,9,0.9560924581947676-0.014700036608413902i
2977,3,9,1.0680530972437163-0.07633568098650716i
2978,3,9,0.9378246781266755-0.07715995938191011i
2979,3,9,1.1563946784542831-0.014115173087485472i
2980,3,9,1.0794605220006812-0.11308281160638733i
2981,3,9,0.8677043863334825-0.1110994985295729i
2982,3,9,1.0940987542062153-0.007362117939678586i
2983,3,9,1.1340292915581154-0.0013586754831078074i
2984,3,9,1.0198671019252035-0.11534389132644349i
2985,3,9,0.9322483170121367-0.18349643085101613i
2986,3,9,1.1413787102717854-0.19166487635998788i
2987,3,9,1.0286046777974542-0.19312968312983905i
2988,3,9,1.0782246092023062-0.044960255768231414i
2989,3,9,1.0203672864339108-0.2043170921426008i
2990,3,9,1.064140985910704-0.2282457570483578i
2991,3,9,1.0163103242161167-0.1453855034036369i
2992,3,9,1.1234480729972185-0.2222919293612342i
2993,3,9,1.135283634951252-0.1830102283783102i
2994,3,9,0.99256377867882-0.016150530673118363i
2995,3,9,0.8601499698351294-0.06748060319822452i
2996,3,9,0.993882830019231+0.038584823413740726i
2997,3,9,1.0383316960312245-0.03783778130843235i
2998,3,9,1.0624432068457141-0.15507965781909994i
2999,3,9,0.9857442622600676-0.09764860763291287i
3000,4,5,0.6239335963060568-0.41701318422436984i
3001,4,5,0.34625682988403206-0.2428975674672516i
3002,4,5,0.4512059940709012-0.31868236246321413i
3003,4,5,0.4479571785719296-0.29692684455540325i
3004,4,5,0.3055789635958658-0.29145370670263704i
3005,4,5,0.36435260818665915-0.24539160958431727i
3006,4,5,0.6076842732805651-0.39487983799859966i
3007,4,5,0.36461135306686593-0.3782510193763846i
3008,4,5,0.30593886351593047-0.2333833407403591i
3009,4,5,0.5654317604662695-0.06336534618027725i
3010,4,5,0.3407771022516868-0.2646118541405626i
3011,4,5,0.42604666681967895-0.20006352980959485i
3012,4,5,0.3236485051565057-0.3584471664289941i
3013,4,5,0.3398593338330265-0.37623287860481025i
3014,4,5,0.39559441223332725-0.24710132354986708i
3015,4,5,0.1784931568250867-0.35151159859605063i
3016,4,5,0.2699540971613707-0.22381323071785023i
3017,4,5,0.4396886714010736-0.32994732693615053i
3018,4,5,0.3401891040444232-0.41618210543996614i
3019,4,5,0.5109328299495002-0.19915972347773486i
3020,4,5,0.39109149751071737-0.31194631548098145i
3021,4,5,0.30691662404385023-0.47188325509272055i
3022,4,5,0.2713601022473581-0.25770765563052267i
3023,4,5,0.4450694537395774-0.36104871067455685i
3024,4,5,0.36196079306732687-0.36773744882967896i
3025,4,5,0.37191345993262226-0.3846419508437173i
3026,4,5,0.4780507900701807-0.2785872748562161i
3027,4,5,0.11655034877269005-0.2387548970089662i
3028,4,5,0.3332703902463821-0.2970260940523618i
3029,4,5,0.028419075744425037-0.24670336625966077i
3030,4,5,0.3071607432588061-0.3810346705237913i
3031,4,5,0.42387813068338465-0.16775035568922275i
3032,4,5,0.44917323743636406-0.13436805606496185i
3033,4,5,0.4704687722775185-0.401690303750153i
3034,4,5,0.550553361766339-0.2598061561337193i
3035,4,5,0.21972450523974651-0.3114455343506258i
3036,4,5,0.2737978537387258-0.34668015039029576i
3037,4,5,0.5010293654797857-0.28425706162175535i
3038,4,5,0.3956302892340345-0.07711864698587209i
3039,4,5,0.3951796856930149-0.3023492134637875i
3040,4,5,0.4034341645879218-0.3085458060628187i
3041,4,5,0.47063728740288696-0.38430542670686196i
3042,4,5,0.43539943408751336-0.13911734533736828i
3043,4,5,0.483888569216379-0.28908492759217275i
3044,4,5,0.30031190573784106-0.36412500590046026i
3045,4,5,0.36537301816526224-0.23304140410569746i
3046,4,5,0.17284143393844806-0.2680412337257534i
3047,4,5,0.39055551613301476-0.27213740031656175i
3048,4,5,0.36733610484360396-0.19027202534781026i
3049,4,5,0.2037745186935689-0.4212297399910226i
3050,4,5,0.3711588798070263-0.4181095463418991i
3051,4,5,0.4875015323870443-0.2325378461838611i
3052,4,5,0.32278017798338965-0.24941864663902508i
3053,4,5,0.4391755361651525-0.34525353570930195i
3054,4,5,0.3810840011929942-0.10343549752154693i
3055,4,5,0.3294112476256818-0.2689892673869719i
3056,4,5,0.2669702892988288-0.2130419069910403i
3057,4,5,0.468467633949049-0.3579257734808835i
3058,4,5,0.32911035458324434-0.3276282624483561i
3059,4,5,0.4190521397925024-0.30201503768922217i
3060,4,5,0.4620008195940872-0.2402519426367229i
3061,4,5,0.3222870181747858-0.3629160296973313i
3062,4,5,0.2868216497869829-0.09406891459373956i
3063,4,5,0.3456173209917403-0.23766338965066322i
3064,4,5,0.6902939642192729-0.38334883994046937i
3065,4,5,0.30247929011021524-0.29193287919175576i
3066,4,5,0.3950826895602709-0.10174168389331073i
3067,4,5,0.2128113069842281-0.23318439544790345i
3068,4,5,0.2641235154757258-0.24698623682155846i
3069,4,5,0.4449722576562552-0.19898367916017126i
3070,4,5,0.34072825344150115-0.3118842118597957i
3071,4,5,0.32178269844726287-0.3825565734905879i
3072,4,5,0.6482775295666667-0.14594574269217508i
3073,4,5,0.22360452018755753-0.32140019537074593i
3074,4,5,0.4397739526507141-0.1297996555419214i
3075,4,5,0.4111628910621811-0.385706539117706i
3076,4,5,0.21718328862196876-0.3065780916745077i
3077,4,5,0.3315713528271566-0.1483781447008512i
3078,4,5,0.40324957817822454-0.4356261344319994i
3079,4,5,0.528314680611055-0.10388133390224011i
3080,4,5,0.3385615019845978-0.2694456874708452i
3081,4,5,0.36164301555851747-0.31174141438581315i
3082,4,5,0.43747152518744986-0.4046524172028928i
3083,4,5,0.4308345118826945-0.1427720187511414i
3084,4,5,0.35464706050117906-0.3471258515827261i
3085,4,5,0.23657126484552482-0.23017684326337107i
3086,4,5,0.349759118257368-0.2818656812501754i
3087,4,5,0.30344645011585664-0.3654616803344383i
3088,4,5,0.26823506001082276-0.2789758149334489i
3089,4,5,0.3409503404937834-0.3507769829232187i
3090,4,5,0.4736642587419674-0.2001322773614442i
3091,4,5,0.25563495437610506-0.27889677865577006i
3092,4,5,0.23988155042237413-0.3583156387831836i
3093,4,5,0.4430618473763669-0.18423219865246648i
3094,4,5,0.37976624160166844-0.2091981212109365i
3095,4,5,0.36426213994202233-0.07348499517037865i
3096,4,5,0.345280206420384-0.3620265520643412i
3097,4,5,0.4407308342504646-0.24929370124375383i
3098,4,5,0.5836709713259005-0.2845221379459069i
3099,4,5,0.05768932865032478-0.23077913927082627i
3100,4,6,0.15787106761731082-0.5873226291680276i
3101,4,6,0.07490973305844367-0.5789949503019673i
3102,4,6,-0.09725140485050585-0.4133350538368637i
3103,4,6,-0.001864997366085851-0.5364447696921294i
3104,4,6,0.043424459999685014-0.4608233087969862i
3105,4,6,0.09395403723890083-0.6506080083381895i
3106,4,6,0.15693510207986192-0.6150376743134078i
3107,4,6,0.08570866861616067-0.40678252982928054i
3108,4,6,-0.003872298659666481-0.4885001327098685i
3109,4,6,-0.009225181844535631-0.6651687310105292i
3110,4,6,0.031919611980161015-0.6947153380030732i
3111,4,6,-0.010323317997919832-0.5033676443562197i
3112,4,6,-0.14291750149088775-0.47338146917221785i
3113,4,6,-0.025443967889136505-0.605756003818017i
3114,4,6,0.09884326281023459-0.5480912184189014i
3115,4,6,-0.09430161450859897-0.5126576885146886i
3116,4,6,0.016128236164683188-0.5558625950584327i
3117,4,6,0.017996516195870227-0.5288592821577829i
3118,4,6,0.2097449840824075-0.43542582539589775i
3119,4,6,-0.015458217822204294-0.509175990706449i
3120,4,6,0.19113340728042685-0.4740134134936002i
3121,4,6,0.013837353654594974-0.378278902140056i
3122,4,6,-0.02806397528739847-0.5776870483029314i
3123,4,6,0.11804270245007425-0.5567290773013507i
3124,4,6,0.01928326669234573-0.5580781565541046i
3125,4,6,0.19963274562384722-0.5236684149255852i
3126,4,6,-0.19671050772708612-0.5209954095689889i
3127,4,6,0.010186112520445371-0.4579256056762393i
3128,4,6,-0.10713064459577398-0.44601610066113506i
3129,4,6,0.03453524513991997-0.5646256944867069i
3130,4,6,0.03533304719811353-0.5067025073253126i
3131,4,6,-0.13094527490006386-0.48791157166511356i
3132,4,6,0.27536491030507965-0.5256366097135341i
3133,4,6,0.0849577254752675-0.5432319569246433i
3134,4,6,0.1163606150481889-0.40954600954898074i
3135,4,6,0.01210823232361544-0.5583809076215014i
3136,4,6,-0.1007641585450969-0.5640303933928682i
3137,4,6,-0.04726419353294853-0.4114771835698202i
3138,4,6,-0.10821845793556095-0.425329753799195i
3139,4,6,-0.03589326580203414-0.45169297157317995i
3140,4,6,-0.040497148997911736-0.5013628553534573i
3141,4,6,-0.11400814030318818-0.6016317352390814i
3142,4,6,0.07037000346579939-0.6164129594750126i
3143,4,6,0.06214536765227038-0.5190434129189873i
3144,4,6,-0.06362265915911175-0.624131570508218i
3145,4,6,0.017117879867967867-0.5033438318283391i
3146,4,6,-0.006479497728686237-0.34028775648245335i
3147,4,6,-0.0705607610741576-0.6380390077008864i
3148,4,6,-0.032697228910474475-0.5818641804481288i
3149,4,6,0.04155761218887106-0.5019812820761012i
3150,4,6,0.037872343339099716-0.5306372329210871i
3151,4,6,-0.03932730308751239-0.5633553316175419i
3152,4,6,-0.10645790077277989-0.569971158545887i
3153,4,6,0.018586095422470035-0.565309041350786i
3154,4,6,-0.06766134864989701-0.5099163648420911i
3155,4,6,-0.03289620131525574-0.43268748835866805i
3156,4,6,0.14871370518064744-0.49807453606241775i
3157,4,6,-0.025639571885308583-0.632404893106968i
3158,4,6,0.03368968656542359-0.6614770490448407i
3159,4,6,-0.09200841402018012-0.6306988691052917i
3160,4,6,0.10582114780688284-0.5898639173180382i
3161,4,6,-0.0018454492950990744-0.38364238536381523i
3162,4,6,0.15635461928824876-0.43045149768229957i
3163,4,6,0.14475108544418208-0.38026923492572823i
3164,4,6,0.07307848276706386-0.39330514760492863i
3165,4,6,0.027928666117408595-0.6474345450413025i
3166,4,6,0.09146466545163759-0.6639448818584808i
3167,4,6,0.2686552587953553-0.42195825375156965i
3168,4,6,-0.06935000146643708-0.5595955220463268i
3169,4,6,0.07846979465546092-0.6622989981557149i
3170,4,6,-0.07628237443278871-0.4321513975463541i
3171,4,6,-0.037756989269079486-0.5872592388317499i
3172,4,6,0.017612130912511754-0.5970833906946541i
3173,4,6,-0.04718726216751249-0.5619067689591798i
3174,4,6,-0.07027039312840941-0.30205156119670706i
3175,4,6,0.10640493400893547-0.41686159796661826i
3176,4,6,-0.18846732743747308-0.5463680236741266i
3177,4,6,0.2052585158591436-0.4454065642914579i
3178,4,6,0.11821873227587645-0.5065209947160202i
3179,4,6,0.025782540420282447-0.500544882323548i
3180,4,6,0.04860248251966372-0.6993738951843301i
3181,4,6,-0.03632049669323193-0.5951334490884067i
3182,4,6,-0.07210427686111703-0.5837359109326943i
3183,4,6,0.08243726241350441-0.6041847352378278i
3184,4,6,-0.005938425603695417-0.5572935886834388i
3185,4,6,0.04476347236813967-0.4521908898153559i
3186,4,6,0.07642105665450977-0.4823300585993393i
3187,4,6,-0.19376705236862296-0.5060906613318055i
3188,4,6,-0.17001947587102653-0.5391537520561716i
3189,4,6,0.08370257199402961-0.4209967674224109i
3190,4,6,0.05452678282828934-0.4399935577729808i
3191,4,6,-0.0461708961697081-0.5672622436536011i
3192,4,6,-0.005309157157919846-0.393024094653609i
3193,4,6,0.09775142202538581-0.3791360172287216i
3194,4,6,0.1504329217066818-0.6706256664133713i
3195,4,6,0.04108391042340205-0.38312679751052986i
3196,4,6,0.17573392038500538-0.4605909133120947i
3197,4,6,-0.11079962372597651-0.37144686079153494i
3198,4,6,-0.08278041824082202-0.37801204791853593i
3199,4,6,-0.09521258771770347-0.7212535618509949i
3200,4,7,-0.3844261255466083+0.10459260354018488i
3201,4,7,-0.5342517922980574+0.3166876239204636i
3202,4,7,-0.4729829677083122+0.11723930556549617i
3203,4,7,-0.5431400704145969+0.08512857239996308i
3204,4,7,-0.3580371187285537+0.13187851495130995i
3205,4,7,-0.5341254304090439+0.29339126893875717i
3206,4,7,-0.4852656486924408+0.03762736829995897i
3207,4,7,-0.2873426818727305+0.15952770423473706i
3208,4,7,-0.3104331221638016+0.12059636823055367i
3209,4,7,-0.3866971216426434+0.15446710476890368i
3210,4,7,-0.4935217896571866+0.023570409607185303i
3211,4,7,-0.308879605456648+0.23277614578185973i
3212,4,7,-0.3883461485242091+0.1348093798031041i
3213,4,7,-0.5672485454520391+0.29313523182100376i
3214,4,7,-0.5740307501376377+0.0537152118216235i
3215,4,7,-0.4413279695878479+0.06501289384123717i
3216,4,7,-0.44489618989636026+0.05341341146986069i
3217,4,7,-0.4859947262930764+0.052311421164765226i
3218,4,7,-0.3890789242469281+0.15737142524195813i
3219,4,7,-0.4230559687162708+0.128131115617607i
3220,4,7,-0.43308536090234767+0.1525926429199958i
3221,4,7,-0.5776707213070865+0.03017754538816439i
3222,4,7,-0.5984177687044807+0.11504575104640241i
3223,4,7,-0.45793703949707926+0.17045181580114288i
3224,4,7,-0.45777004563484514+0.034796927714951895i
3225,4,7,-0.48162432876062833+0.20632319085641784i
3226,4,7,-0.33231585769659167+0.08367946949249697i
3227,4,7,-0.46666947600888675+0.2131612257956061i
3228,4,7,-0.32978028079360805+0.07615199386936246i
3229,4,7,-0.269124443266219+0.08069553634465954i
3230,4,7,-0.5684482626266427+0.206743762548562i
3231,4,7,-0.512061786169127+0.14328439272937527i
3232,4,7,-0.5817012331309004+0.14562925413672767i
3233,4,7,-0.397369643294897-0.08304592899487377i
3234,4,7,-0.3756070570199079+0.27265291005127795i
3235,4,7,-0.41514536267040075+0.2179902436669992i
